Coordinate x [m],Distributed load q [kN/m],Displacement u [m],Curvature kappa [m-1]
2.7025405081016203,7.70254050810162,-1.2482758246322177e-05,1.176568152612801e-06,
1.3562712542508502,6.35627125425085,-3.6398757096628477e-06,-1.571087777982158e-06,
9.727945589117823,14.727945589117823,-4.298181377594498e-07,-1.0324390126064757e-05,
6.105221044208842,11.105221044208843,-2.6162809578395117e-05,3.948916532381036e-06,
1.878375675135027,6.878375675135027,-6.6699926429995665e-06,-4.853399389598003e-07,
1.0402080416083217,6.040208041608322,-2.186134714476104e-06,-2.218755364285678e-06,
7.301460292058412,12.301460292058412,-1.9898599389403198e-05,1.8677392394632432e-06,
3.9487897579515905,8.948789757951591,-2.1289505344505864e-05,3.234222537208161e-06,
8.935787157431486,13.935787157431486,-5.2510104854479585e-06,-4.9869822049583315e-06,
4.308861772354471,9.308861772354472,-2.3324306091718265e-05,3.6563632509829154e-06,
6.577315463092619,11.577315463092619,-2.4447120623878726e-05,3.3837073525603973e-06,
4.432886577315463,9.432886577315463,-2.393683623165388e-05,3.77868027398632e-06,
0.28405681136227245,5.284056811362272,-1.6770136025572564e-07,-3.674212582373308e-06,
6.9773954790958195,11.977395479095819,-2.2197316892655e-05,2.648945009987109e-06,
8.261652330466093,13.261652330466093,-1.1397077610215719e-05,-1.5284336727705107e-06,
4.658931786357272,9.658931786357272,-2.4919929541425626e-05,3.968374928884088e-06,
3.4046809361872374,8.404680936187237,-1.765771277482476e-05,2.4324367064509237e-06,
8.241648329665933,13.241648329665933,-1.1586984959859785e-05,-1.439996522425399e-06,
7.46749349869974,12.46749349869974,-1.8578846771657306e-05,1.3993571848992735e-06,
7.731546309261852,12.731546309261851,-1.6317832504466422e-05,5.550878397977784e-07,
6.887377475495099,11.8873774754951,-2.2763314340607657e-05,2.8358168696798012e-06,
0.8101620324064813,5.810162032406481,-1.3419504598499514e-06,-2.678893982577033e-06,
7.311462292458492,12.311462292458492,-1.982162020738231e-05,1.8408562585671088e-06,
8.339667933586718,13.339667933586718,-1.0656662335394051e-05,-1.8809255762163679e-06,
8.301660332066414,13.301660332066414,-1.101726101926465e-05,-1.7076855197032297e-06,
0.596119223844769,5.596119223844769,-7.32750629576631e-07,-3.0948868852694945e-06,
1.4702940588117623,6.470294058811763,-4.24022888526826e-06,-1.3346568976237573e-06,
9.345869173834767,14.345869173834767,-2.234005565924725e-06,-7.569773995785145e-06,
4.740948189637928,9.740948189637928,-2.5231049111117296e-05,4.0260437125011295e-06,
0.08401680336067213,5.084016803360672,-1.47027850208021e-08,-4.024903608242045e-06,
8.489697939587918,13.489697939587918,-9.240662105105488e-06,-2.5931640088130194e-06,
1.248249649929986,6.248249649929986,-3.1069901676200866e-06,-1.7939653721951575e-06,
9.167833566713343,14.167833566713343,-3.4359436558475815e-06,-6.4020921352479825e-06,
7.191438287657531,12.191438287657531,-2.072254831776752e-05,2.1523567134624926e-06,
1.332266453290658,6.332266453290658,-3.5183677303922755e-06,-1.6207233469676794e-06,
3.5867173434686936,8.586717343468694,-1.893088832358711e-05,2.720257227760885e-06,
6.003200640128026,11.003200640128025,-2.6393573963182205e-05,4.030979536936863e-06,
9.991998399679936,14.991998399679936,-3.9930680014930357e-10,-1.2433400003727035e-05,
9.225845169033807,14.225845169033807,-3.0236729602643455e-06,-6.774656212522966e-06,
8.891778355671134,13.891778355671134,-5.620528014819894e-06,-4.731960237311684e-06,
2.2184436887377474,7.218443688737747,-8.96317919567309e-06,2.152098935459948e-07,
4.494898979795959,9.494898979795959,-2.4224206706801148e-05,3.835087634367453e-06,
8.497699539907982,13.497699539907982,-9.165683528574766e-06,-2.6324352431080404e-06,
8.275655131026205,13.275655131026205,-1.1264132403028724e-05,-1.5908106055120955e-06,
1.1242248449689938,6.124224844968994,-2.540731820967933e-06,-2.0480325654917712e-06,
4.90498099619924,9.904980996199239,-2.5775593829071046e-05,4.122604004022913e-06,
5.415083016603321,10.41508301660332,-2.67500553748627e-05,4.24989515443925e-06,
7.661532306461292,12.661532306461293,-1.6934370176386998e-05,7.910793167001603e-07,
5.565113022604521,10.565113022604521,-2.6814888546046874e-05,4.233430542647789e-06,
8.341668333666734,13.341668333666734,-1.0637694711627417e-05,-1.8901234378963704e-06,
3.3606721344268853,8.360672134426885,-1.7343249518409762e-05,2.3601916091280335e-06,
2.2444488897779555,7.2444488897779555,-9.146161798442723e-06,2.681429205439871e-07,
0.09801960392078415,5.098019603920784,-2.001060735421196e-08,-4.0009457872908875e-06,
2.1824364872974593,7.182436487297459,-8.711373145989539e-06,1.4173431781703877e-07,
0.2740548109621924,5.274054810962192,-1.5612479945377124e-07,-3.6921612971151174e-06,
6.197239447889578,11.197239447889578,-2.591160039067262e-05,3.863020197420261e-06,
0.6041208241648329,5.604120824164833,-7.523478905239299e-07,-3.079582190155534e-06,
6.725345069013803,11.725345069013802,-2.3695977067643538e-05,3.1403509353775794e-06,
0.024004800960192037,5.024004800960192,-1.2004594246521094e-09,-4.126515299063948e-06,
9.081816363272655,14.081816363272655,-4.0799229794611876e-06,-5.863591932875608e-06,
5.263052610522104,10.263052610522104,-2.6578952361067028e-05,4.240763464787849e-06,
8.197639527905581,13.197639527905581,-1.2004552174781443e-05,-1.2482097939344904e-06,
9.38987797559512,14.38987797559512,-1.967882536427785e-06,-7.869605040301201e-06,
0.2600520104020804,5.26005201040208,-1.4060880049576314e-07,-3.7172192147923064e-06,
2.2824564912982597,7.28245649129826,-9.415206406757072e-06,3.4529425602106414e-07,
0.060012002400480095,5.06001200240048,-7.502193495157875e-09,-4.065757109040431e-06,
5.553110622124425,10.553110622124425,-2.6813564467621745e-05,4.235703051480406e-06,
9.01380276055211,14.01380276055211,-4.614115114691026e-06,-5.4494628832713515e-06,
3.6067213442688537,8.606721344268854,-1.9067728006119593e-05,2.7507545838484306e-06,
8.727745549109821,13.727745549109821,-7.052451192719343e-06,-3.818203261302929e-06,
1.9543908781756352,6.954390878175635,-7.1645442314360735e-06,-3.2769145091686394e-07,
1.7423484696939389,6.742348469693939,-5.815446881958309e-06,-7.682771772192166e-07,
7.589517903580716,12.589517903580717,-1.7556343035396688e-05,1.0246170257029015e-06,
6.541308261652331,11.54130826165233,-2.461482452359192e-05,3.4379838671563974e-06,
0.40408081616323266,5.4040808161632325,-3.3854797639164955e-07,-3.4556772553996145e-06,
4.0768153630726145,9.076815363072615,-2.205336607935304e-05,3.3952115870540033e-06,
1.1502300460092019,6.150230046009202,-2.6552994033333086e-06,-1.9949486948056672e-06,
8.061612322464493,13.061612322464493,-1.3289561372897355e-05,-6.792931036524491e-07,
4.890978195639128,9.890978195639129,-2.573326951244843e-05,4.115362828253e-06,
7.603520704140828,12.603520704140827,-1.743642578923743e-05,9.799321012434049e-07,
3.022604520904181,8.022604520904181,-1.4868031632232634e-05,1.7742954425976335e-06,
7.109421884376875,12.109421884376875,-2.1308366717579155e-05,2.3514515271942813e-06,
5.903180636127225,10.903180636127225,-2.657099037699307e-05,4.0982864863635615e-06,
5.729145829165833,10.729145829165834,-2.6764747185402102e-05,4.185267957008865e-06,
7.7635527105421085,12.763552710542108,-1.6032405181853877e-05,4.442416739322417e-07,
1.4082816563312663,6.408281656331266,-3.909034086556067e-06,-1.4633655052776794e-06,
8.927785557111422,13.927785557111422,-5.317673098629386e-06,-4.94030117207328e-06,
0.2500500100020004,5.250050010002,-1.3002016934250865e-07,-3.735067117058728e-06,
7.161432286457291,12.161432286457291,-2.093976394395763e-05,2.22648085205133e-06,
4.756951390278056,9.756951390278056,-2.5288792621604936e-05,4.036577975261425e-06,
0.3080616123224645,5.308061612322464,-1.9716107205061313e-07,-3.630966939376641e-06,
9.675935187037407,14.675935187037407,-6.012349249760747e-07,-9.929030763753989e-06,
6.761352270454091,11.76135227045409,-2.349852309451534e-05,3.076164933878483e-06,
4.060812162432486,9.060812162432487,-2.196017565056422e-05,3.3757231528652796e-06,
6.929385877175435,11.929385877175434,-2.2503331839127507e-05,2.750202690045048e-06,
1.2022404480896178,6.202240448089618,-2.891107259870366e-06,-1.888471903640664e-06,
2.474494898979796,7.4744948989797955,-1.079978333589415e-05,7.306906700249807e-07,
6.6973394678935785,11.697339467893578,-2.384560524928099e-05,3.18891234693086e-06,
0.1960392078415683,5.196039207841569,-7.997425206454637e-08,-3.830703513621064e-06,
7.9875975195039,12.9875975195039,-1.3982332152693348e-05,-3.846962784399156e-07,
2.980596119223845,7.980596119223845,-1.4555623624613494e-05,1.698008013093812e-06,
7.155431086217243,12.155431086217243,-2.0982810084630632e-05,2.2411273187739186e-06,
0.07801560312062412,5.078015603120624,-1.267776827065747e-08,-4.035142794725314e-06,
6.833366673334667,11.833366673334666,-2.3086712090348624e-05,2.9418341067007938e-06,
3.4826965393078617,8.482696539307861,-1.8209157160240904e-05,2.558009539683132e-06,
9.745949189837967,14.745949189837967,-3.7666125193044274e-07,-1.0462767337987739e-05,
0.6961392278455691,5.696139227845569,-9.956070751246873e-07,-2.9021499595743004e-06,
5.063012602520504,10.063012602520505,-2.6197438463882623e-05,4.190924113824262e-06,
0.14402880576115223,5.1440288057611525,-4.319064806670559e-08,-3.921581971657864e-06,
1.7343468693738748,6.734346869373875,-5.766476333767484e-06,-7.849410044493614e-07,
1.6243248649729947,6.624324864972994,-5.1087636861077814e-06,-1.0141342172089991e-06,
8.691738347669533,13.691738347669533,-7.376491742262562e-06,-3.625297585844801e-06,
7.329465893178636,12.329465893178636,-1.9682213399933472e-05,1.7920397739339196e-06,
8.647729545909183,13.647729545909183,-7.776433846074854e-06,-3.3932332956498913e-06,
2.370474094818964,7.370474094818964,-1.0044994736016902e-05,5.22908178528986e-07,
9.687937587517503,14.687937587517503,-5.593648401035726e-07,-1.0019689104680253e-05,
6.403280656131226,11.403280656131226,-2.5202100994432933e-05,3.6286018652826445e-06,
7.015403080616124,12.015403080616124,-2.194844384424927e-05,2.5661799540180126e-06,
3.340668133626725,8.340668133626725,-1.7199569837501467e-05,2.3270260124162784e-06,
8.937787557511502,13.937787557511502,-5.234382109925245e-06,-4.998674273263036e-06,
2.686537307461492,7.686537307461492,-1.2363782320068935e-05,1.145764360967357e-06,
0.9821964392878576,5.982196439287858,-1.9554543430104615e-06,-2.3358718686018906e-06,
0.9901980396079216,5.990198039607922,-1.9865731140187227e-06,-2.319757631860092e-06,
4.182836567313463,9.182836567313462,-2.2653219663101942e-05,3.5195871575388875e-06,
7.559511902380476,12.559511902380475,-1.7811578870225516e-05,1.1191982981173653e-06,
6.479295859171835,11.479295859171835,-2.488964441674856e-05,3.527023464297315e-06,
7.151430286057211,12.151430286057211,-2.1011433439304016e-05,2.2508586801563893e-06,
7.079415883176635,12.079415883176635,-2.1516368915649032e-05,2.4215381057315697e-06,
5.633126625325065,10.633126625325065,-2.6809577469604335e-05,4.217355346392266e-06,
9.695939187837567,14.695939187837567,-5.322145860446801e-07,-1.0080320554141323e-05,
5.233046609321865,10.233046609321864,-2.653290044682651e-05,4.2359812130106185e-06,
7.213442688537707,12.213442688537707,-2.0561177758491027e-05,2.097051039561055e-06,
8.34366873374675,13.34366873374675,-1.0618728485431362e-05,-1.8993293127833507e-06,
3.316663332666533,8.316663332666533,-1.7026576582816864e-05,2.286962239760016e-06,
3.5447089417883575,8.544708941788357,-1.864141397831242e-05,2.6554653742232645e-06,
9.161832366473295,14.161832366473295,-3.47964278784264e-06,-6.3639842628972114e-06,
3.704740948189638,8.704740948189638,-1.9728202309882644e-05,2.8967799366715853e-06,
0.9981996399279855,5.998199639927986,-2.0179167557004146e-06,-2.3036304017238154e-06,
3.0886177235447088,8.088617723544708,-1.535752452000833e-05,1.892716781391297e-06,
8.905781156231246,13.905781156231246,-5.502202445976396e-06,-4.812647007758852e-06,
1.6983396679335867,6.6983396679335865,-5.547980829086049e-06,-8.599420953043445e-07,
5.615123024604921,10.615123024604921,-2.6813108648877868e-05,4.222142359425688e-06,
5.373074614922984,10.373074614922984,-2.6713266407956344e-05,4.249925775408151e-06,
8.657731546309261,13.657731546309261,-7.685185025623991e-06,-3.4456180845707986e-06,
5.281056211242248,10.281056211242248,-2.660465799654886e-05,4.2431670564544436e-06,
7.269453890778156,12.269453890778156,-2.014264936755124e-05,1.9526298286972605e-06,
4.236847369473895,9.236847369473896,-2.294660325250078e-05,3.5797085137385264e-06,
1.4322864572914582,6.432286457291458,-4.035931456370597e-06,-1.4135742557024868e-06,
0.3160632126425285,5.316063212642528,-2.0750601344153223e-07,-3.6164993288129667e-06,
8.33366673334667,13.33366673334667,-1.0713573201642222e-05,-1.8533800464037342e-06,
2.010402080416083,7.010402080416084,-7.536112680354652e-06,-2.118411669142373e-07,
0.2480496099219844,5.248049609921984,-1.2795190418365713e-07,-3.7386316052572704e-06,
8.409681936387278,13.409681936387278,-9.993885289349777e-06,-2.2076343105879e-06,
8.24364872974595,13.24364872974595,-1.156799588030804e-05,-1.448804678728936e-06,
6.355271054210842,11.355271054210842,-2.538545147482972e-05,3.6885177660336596e-06,
4.464892978595719,9.464892978595719,-2.4086772889908838e-05,3.8081967600695616e-06,
5.879175835167033,10.879175835167032,-2.6606381884981942e-05,4.112536902103065e-06,
1.0602120424084818,6.060212042408482,-2.2683835014127388e-06,-2.1782207470458306e-06,
1.5523104620924184,6.552310462092418,-4.694791219430855e-06,-1.1640932450318086e-06,
8.78375675135027,13.78375675135027,-6.554775840634193e-06,-4.123742896688519e-06,
4.478895779155831,9.478895779155831,-2.4151288774792473e-05,3.820840385861237e-06,
6.907381476295259,11.90738147629526,-2.2640427054675887e-05,2.795394282311099e-06,
5.631126225245049,10.63112622524505,-2.6810045581417525e-05,4.2179062513357975e-06,
6.435287057411482,11.435287057411482,-2.5073837305074022e-05,3.586840393143729e-06,
1.836367273454691,6.836367273454691,-6.40177122006106e-06,-5.726273495323516e-07,
2.656531306261252,7.656531306261252,-1.2140964604141502e-05,1.087797020518704e-06,
0.8921784356871374,5.892178435687137,-1.6210526468472062e-06,-2.5162149318000847e-06,
9.907981596319264,14.907981596319264,-5.163300228700523e-08,-1.1743725244827148e-05,
2.7545509101820365,7.7545509101820365,-1.2869972985324234e-05,1.2761244595176513e-06,
7.799559911982397,12.799559911982396,-1.570880286048725e-05,3.1729957510498445e-07,
2.518503700740148,7.518503700740148,-1.1121984710801598e-05,8.178287925759674e-07,
9.689937987597519,14.689937987597519,-5.525197911967325e-07,-1.0034832516977212e-05,
7.4874974994999,12.4874974994999,-1.8414102597823822e-05,1.339714627855004e-06,
1.6843368673734747,6.684336867373474,-5.4638500493144515e-06,-8.89113283650376e-07,
7.733546709341868,12.73354670934187,-1.6300056737822272e-05,5.482146622493105e-07,
7.463492698539708,12.463492698539708,-1.861165442299174e-05,1.411202054132845e-06,
0.48209641928385677,5.482096419283857,-4.809343992629077e-07,-3.3106707643045767e-06,
5.6791358271654335,10.679135827165434,-2.6793571584146458e-05,4.203365455002773e-06,
5.97119423884777,10.971194238847769,-2.64556062832218e-05,4.053919401569716e-06,
9.95999199839968,14.95999199839968,-9.897643713100456e-09,-1.2168597584983299e-05,
1.5423084616923384,6.542308461692338,-4.63837589839498e-06,-1.1849093598696107e-06,
7.649529905981196,12.649529905981197,-1.7038921333613404e-05,8.30646946930506e-07,
7.7535507101420285,12.75355071014203,-1.612183135703595e-05,4.79081916230401e-07,
2.022404480896179,7.02240448089618,-7.616486249392544e-06,-1.8705639982795927e-07,
1.6863372674534907,6.68633726745349,-5.475839591429471e-06,-8.84945888179814e-07,
9.401880376075216,14.401880376075216,-1.8976385882119072e-06,-7.952154878698909e-06,
3.0906181236247248,8.090618123624726,-1.537232466610564e-05,1.8962767228623456e-06,
0.3840768153630726,5.3840768153630725,-3.059976987156527e-07,-3.49249274560951e-06,
7.471494298859772,12.471494298859772,-1.854599182430247e-05,1.3874844605559562e-06,
5.745149029805961,10.745149029805962,-2.675300098497187e-05,4.1788347997531015e-06,
2.676535307061412,7.676535307061412,-1.2289469826915823e-05,1.126472122272387e-06,
6.687337467493498,11.6873374674935,-2.3898201228613637e-05,3.205968502911173e-06,
5.03500700140028,10.035007001400281,-2.6130268753482196e-05,4.18063802713983e-06,
7.379475895179036,12.379475895179036,-1.9289384566352427e-05,1.6535438013020855e-06,
6.7093418683736745,11.709341868373674,-2.3781903816986637e-05,3.1682456389859254e-06,
0.7601520304060813,5.760152030406081,-1.1840042876830527e-06,-2.777250813206711e-06,
0.058011602320464095,5.058011602320464,-7.010432398339493e-09,-4.069149087753982e-06,
8.487697539507902,13.487697539507902,-9.259417876174036e-06,-2.5833666835267758e-06,
7.345469093818764,12.345469093818764,-1.9557394611027132e-05,1.7481851282754023e-06,
7.543508701740348,12.543508701740347,-1.7946718264969187e-05,1.1689902974756763e-06,
2.1024204840968195,7.10242048409682,-8.15872531227902e-06,-2.2242549961048288e-08,
1.0682136427285458,6.068213642728546,-2.301667123066913e-06,-2.161986380640648e-06,
2.534506901380276,7.534506901380276,-1.1239514351867696e-05,8.493940137877865e-07,
