Coordinate x [m],Distributed load q [kN/m],Displacement u [m],Curvature kappa [m-1]
1.191919191919192,1.121212121212121,1.8985770303168348,8.018365472910927
1.2929292929292928,1.8282828282828283,3.9515520369483936,14.183042546678909
1.494949494949495,1.303030303030303,4.353455184557763,11.687786960514234
1.97979797979798,1.7575757575757578,13.638816426064484,20.877869605142337
1.98989898989899,1.2525252525252526,9.869146260559633,14.954392408937865
1.696969696969697,1.1313131313131313,5.528471682908615,11.5188246097337
1.202020202020202,1.696969696969697,2.947198500231122,12.238751147842056
1.9494949494949496,1.7777777777777777,13.171760228319085,20.794612794612796
1.7272727272727273,1.8585858585858586,9.577791438046885,19.261707988980717
1.7777777777777777,1.5151515151515151,8.51311468595419,16.16161616161616
1.2525252525252526,1.494949494949495,2.9375549040641973,11.234771962044691
1.3737373737373737,1.787878787878788,4.6349943927000075,14.736455463728193
1.8181818181818183,1.7272727272727273,10.381804521549078,18.84297520661157
1.4646464646464648,1.3333333333333335,4.189258500043115,11.717171717171718
1.393939393939394,1.6262626262626263,4.404761081612239,13.601469237832875
1.6565656565656566,1.5454545454545454,7.025580212434986,15.360881542699726
1.5858585858585859,1.1111111111111112,4.431501126056103,10.572390572390573
1.121212121212121,1.1616161616161615,1.6372914665760472,7.814508723599631
1.8888888888888888,1.3636363636363638,9.19004863449308,15.454545454545457
1.7070707070707072,1.404040404040404,6.984480926586403,14.380777471686564
1.878787878787879,1.0,6.6318279210841204,11.272727272727273
1.3636363636363638,1.7373737373737375,4.4054367871047075,14.214876033057854
1.2121212121212122,1.0808080808080809,1.9248049968477385,7.860422405876952
1.8383838383838385,1.2929292929292928,8.033103364649621,14.261401897765534
1.0909090909090908,1.9393939393939394,2.517860801857796,12.694214876033056
1.9696969696969697,1.8989898989898992,14.511787322539474,22.44260789715335
1.676767676767677,1.2828282828282829,6.047657766140421,12.90602999693909
1.6464646464646466,1.6464646464646466,7.34868512518598,16.26507499234772
1.474747474747475,1.1515151515151516,3.6933684952532766,10.189164370982555
1.4444444444444444,1.0909090909090908,3.2876917321361763,9.454545454545453
